0localization,1.0925359725952148
0identification,1.035094976425171
0localization,0.9882400035858154
0identification,1.005082130432129
0localization,0.9994618892669678
0identification,0.9862978458404541
0localization,1.0005698204040527
0identification,1.0183110237121582
0localization,1.0918710231781006
0identification,1.0177011489868164
0localization,0.9916808605194092
0identification,1.0205931663513184
1localization,1.0128190517425537
1identification,1.0200200080871582
0localization,0.987382173538208
0identification,0.9887499809265137
1localization,0.9815351963043213
1identification,0.9899270534515381
0localization,1.0967769622802734
0identification,1.0234508514404297
0localization,1.0036289691925049
0identification,1.0215740203857422
1localization,1.029905080795288
1identification,1.020193099975586
0localization,1.0052878856658936
0identification,1.021449089050293
1localization,1.02833890914917
1identification,1.0196421146392822
2localization,1.080629825592041
2identification,1.0142951011657715
3localization,1.085571050643921
3identification,1.0851120948791504
4localization,0.9869740009307861
4identification,1.0175509452819824
5localization,1.0903699398040771
5identification,1.006052017211914
6localization,1.0820519924163818
6identification,1.0837910175323486
7localization,0.9850590229034424
7identification,0.9828388690948486
0localization,1.0668020248413086
0identification,1.0002541542053223
1localization,1.0092189311981201
1identification,0.999798059463501
0localization,0.993156909942627
0identification,1.000014066696167
